stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id
221,"SHORE RD AT GOLFVIEW DR",,39.368269,-74.547753,0
222,"SHORE RD AT JACKSON AVE",,39.372328,-74.542791,0
223,"SHORE RD AT JACKSON AVE",,39.372339,-74.542943,0
224,"SHORE RD AT MT. VERNON AVE",,39.358289,-74.559920,0
225,"SHORE & TILTON RDS",,39.358868,-74.559223,0
226,"SHORE RD AT OAKCREST AVE",,39.359120,-74.559062,0
227,"SHORE RD AT PUTTING GREEN RD",,39.373608,-74.541313,0
228,"SHORE RD AT RIDGEWOOD DR",,39.360668,-74.557162,0
229,"SHORE RD AT SURREY AVE",,39.363249,-74.553881,0
231,"SHORE RD AT ZION AVE",,39.369988,-74.545780,0
232,"SHORE RD AT PUTTING GREEN RD",,39.373739,-74.541061,0
233,"SHORE RD AT FIFIELD AVE",,39.368379,-74.547752,0
234,"NEW RD AT TILTON RD",,39.374558,-74.554251,0
235,"NEW RD AT NORTHFIELD AVE",,39.372489,-74.556260,0
236,"NEW RD AT MILL RD",,39.368878,-74.560283,0
237,"NEW RD AT CEDAR BRIDGE RD",,39.366518,-74.562531,0
238,"NEW RD AT RIDGEWOOD DR",,39.363279,-74.564652,0
239,"NEW RD AT OAKCREST AVE",,39.361178,-74.566052,0
240,"NEW RD AT OAKCREST AVE",,39.361328,-74.565810,0
241,"NEW RD AT RIDGEWOOD DR",,39.363408,-74.564443,0
242,"NEW RD AT CEDAR BRIDGE RD",,39.366639,-74.562311,0
243,"NEW RD AT MILL RD",,39.369009,-74.559903,0
244,"NEW RD AT NORTHFIELD AVE",,39.372739,-74.555883,0
245,"NEW RD AT TILTON RD",,39.375728,-74.552933,0
246,"NEW RD AT JACKSON AVE",,39.377578,-74.551141,0
247,"NEW RD AT CHESTNUT AVE",,39.379178,-74.548860,0
248,"NEW RD AT DOLPHIN AVE",,39.381058,-74.546132,0
249,"SHORE RD AT CATHERINE PL",,39.375400,-74.539361,0
250,"NEW RD AT JACKSON AVE",,39.377978,-74.550423,0
251,"NEW RD AT CHESTNUT AVE",,39.379209,-74.548633,0
252,"NEW RD AT DOLPHIN AVE",,39.381168,-74.545801,0
255,"S CAROLINA AVE AT ATLANTIC AVE",,39.363068,-74.426963,0
256,"NORTH CAROLINA AVE AT ATLANTIC AVE",,39.363249,-74.425711,0
257,"ALBANY AVE AT SOUTH BLVD",,39.354409,-74.457460,0
258,"PORTER AVE AT ALBANY AVE",,39.355829,-74.458603,0
260,"ATLANTIC AVE AT TENNESSEE AVE",,39.362057,-74.428523,0
261,"ATLANTIC AVE AT NEW YORK AVE",,39.361548,-74.429781,0
262,"ATLANTIC AVE AT MARTIN LUTHER KING BLVD",,39.360539,-74.432272,0
263,"ATLANTIC AVE AT ARKANSAS AVE",,39.358478,-74.437333,0
264,"ATLANTIC AVE AT FLORIDA AVE",,39.356538,-74.442162,0
266,"ATLANTIC AVE AT CALIFORNIA AVE",,39.355459,-74.444851,0
267,"ATLANTIC AVE AT BRIGHTON AVE",,39.354409,-74.447421,0
268,"ATLANTIC AVE AT MORRIS AVE",,39.354028,-74.448362,0
269,"ATLANTIC AVE AT CHELSEA AVE",,39.353628,-74.449322,0
270,"ATLANTIC AVE AT MONTPELIER AVE",,39.353239,-74.450313,0
271,"ATLANTIC AVE AT BOSTON AVE",,39.352779,-74.451453,0
272,"ATLANTIC AVE AT BOSTON AVE",,39.352760,-74.450982,0
273,"ATLANTIC AVE AT MONTPELIER AVE",,39.353360,-74.449582,0
274,"ATLANTIC AVE AT CHELSEA AVE",,39.353730,-74.448580,0
275,"ATLANTIC AVE AT BRIGHTON AVE",,39.354349,-74.447070,0
277,"ATLANTIC AVE AT CALIFORNIA AVE",,39.355598,-74.443993,0
279,"ATLANTIC AVE AT FLORIDA AVE",,39.356640,-74.441403,0
282,"ACROSS ATLANTIC AVE AT OHIO AVE",,39.359660,-74.433951,0
284,"ATLANTIC AVE AT MARTIN LUTHER KING BLVD",,39.360630,-74.431431,0
285,"ATLANTIC AVE AT KENTUCKY AVE",,39.361178,-74.430152,0
286,"ATLANTIC AVE AT NEW YORK AVE",,39.361679,-74.428922,0
287,"ATLANTIC AVE AT TENNESSEE AVE",,39.362170,-74.427841,0
289,"ATLANTIC AVE AT ARKANSAS AVE",,39.358569,-74.436630,0
292,"ON ATLANTIC AVE AT OHIO AVE",,39.359588,-74.434610,0
294,"ALBANY AVE AT CROSSAN AVE",,39.358659,-74.460882,0
295,"ALBANY AVE AT FILBERT AVE",,39.357369,-74.459841,0
296,"ATLANTIC AVE AT MISSISSIPPI AVE",,39.357618,-74.438972,0
299,"SHORE RD AT BRIGHTON AVE",,39.315640,-74.594470,0
301,"SHORE RD AT CONNECTICUT AVE",,39.315840,-74.594423,0
302,"SHORE RD AT DAWES AVE",,39.324307,-74.587641,0
303,"SHORE RD AT GROVELAND AVE",,39.320600,-74.590623,0
304,"SHORE RD AT GROVELAND AVE",,39.320528,-74.590800,8192
305,"SHORE RD AT PLEASANT AVE",,39.319068,-74.591841,0
307,"SHORE RD AT MEYRAN AVE",,39.324458,-74.587612,0
308,"SHORE RD AT NEW JERSEY AVE",,39.312900,-74.596150,0
309,"SHORE RD AT NEW JERSEY AVE",,39.312530,-74.596471,0
311,"SHORE RD AT OCEAN AVE",,39.326598,-74.585881,0
313,"RT-4 AT BROAD AVE",,40.877049,-73.977413,0
314,"CEDAR LN AT POMANDER WALK",,40.891589,-74.032563,0
315,"CEDAR LN AT RIVER RD",,40.891438,-74.030752,0
316,"CEDAR LN AT WESTERLY CATALPA AVE",,40.890868,-74.027450,0
317,"CEDAR LANE AT LARCH AVE",,40.890348,-74.025913,0
318,"CEDAR LN AT ELM AVE",,40.889939,-74.024693,0
319,"CEDAR LN AT GARRISON AVE",,40.889249,-74.022673,0
320,"CEDAR LN AT PALISADE AVE",,40.887728,-74.018162,0
321,"CEDAR LANE AT QUEEN ANNE RD",,40.886739,-74.015170,0
322,"CEDAR LN AT GRANGE RD",,40.885780,-74.012182,0
323,"CEDAR LN AT TEANECK RD",,40.884648,-74.008032,0
324,"CEDAR LN AT GRANGE RD",,40.885829,-74.011851,0
325,"CEDAR LN AT QUEEN ANNE RD",,40.886708,-74.014641,0
326,"CEDAR LN AT PALISADE AVE",,40.888128,-74.018863,0
327,"CEDAR LN AT CHESTNUT AVE",,40.889298,-74.022302,0
328,"CEDAR LN AT ELM AVE",,40.890148,-74.024810,0
329,"CEDAR LANE AT LINCOLN PL",,40.890608,-74.026182,0
330,"CEDAR LN AT WESTERLY CATALPA AVE",,40.891529,-74.029870,0
331,"CEDAR LN AT RIVER RD",,40.891699,-74.032043,0
332,"DEGRAW AVE AT JAMES ST",,40.875788,-74.022431,0
333,"DEGRAW AVE AT QUEEN ANNE RD",,40.874958,-74.020213,0
334,"DEGRAW AVE AT BEECH ST",,40.874309,-74.018522,0
335,"DEGRAW AVE AT MORNINGSIDE TER",,40.873448,-74.016250,0
336,"DEGRAW AVE AT GIFFORD PL",,40.872640,-74.014112,0
337,"DEGRAW AVE AT FRANK W. BURR BLVD",,40.871508,-74.007202,0
338,"DEGRAW AVE AT FRANK W. BURR BLVD",,40.871689,-74.006692,0
339,"DEGRAW AVE AT GIFFORD PL",,40.872648,-74.013731,0
340,"DEGRAW AVE AT ROCKLEDGE PL",,40.873180,-74.015141,0
341,"DEGRAW AVE AT WOODBINE ST",,40.873920,-74.017092,0
342,"DEGRAW AVE AT BEECH ST",,40.874369,-74.018242,0
343,"DEGRAW AVE AT QUEEN ANNE RD",,40.875238,-74.020543,0
344,"DEGRAW AVE AT FARRANT TERRACE",,40.876060,-74.022713,0
345,"EAST FOREST AVE AT TEANECK RD",,40.893589,-74.001292,0
346,"EAST FOREST AVE AT ARLINGTON AVE",,40.892797,-73.999023,0
347,"EAST FOREST AVE AT TUXEDO SQ",,40.891888,-73.996563,0
348,"EAST FOREST AVE AT LORRAINE AVE",,40.891129,-73.994493,0
349,"EAST FOREST AVE AT LORRAINE AVE",,40.891249,-73.994473,0
350,"EAST FOREST AVE AT TUXEDO AVE",,40.891899,-73.996313,0
352,"FORT LEE RD AT PARK AVE",,40.871908,-74.018271,0
353,"FORT LEE RD AT LEES AVE",,40.871179,-74.016280,0
354,"FORT LEE RD AT LOCUST ST",,40.871168,-74.016052,0
355,"FORT LEE RD AT WOODBINE AVE",,40.872018,-74.018360,0
356,"RIVER RD AT TERHUNE ST",,40.885927,-74.031311,0
357,"RIVER RD AT KENWOOD PL",,40.887969,-74.030903,0
358,"RIVER RD AT KENT AVE",,40.889709,-74.031072,0
359,"RIVER RD AT BEVERLY RD",,40.892318,-74.031230,0
360,"RIVER RD AT TILDEN AVE",,40.894069,-74.030511,0
361,"RIVER RD 420'N OF MARTENSE AVE/RAMAPO RD",,40.896168,-74.028784,0
362,"RIVER RD AT RAMAPO RD",,40.897609,-74.027931,0
363,"RIVER RD AT CORNWALL RD",,40.899980,-74.026181,0
364,"RIVER RD AT FOREST AVE",,40.901180,-74.025012,0
365,"RIVER RD AT WENDEL PL",,40.904339,-74.024292,0
366,"RIVER RD AT GREENVILLE AVE",,40.906718,-74.023583,0
367,"RIVER RD AT WENDEL PL",,40.905049,-74.024312,0
368,"RIVER RD AT FOREST AVE",,40.901659,-74.024850,0
369,"RIVER RD AT CORNWALL RD",,40.900199,-74.026113,0
370,"RIVER RD 120'S OF RAMAPO RD/MARTENSE AVE",,40.896990,-74.028421,0
371,"RIVER RD 200'N OF MARTENSE AVE/RAMAPO RD",,40.895390,-74.029522,0
372,"RIVER RD AT LONG PINE LN",,40.893658,-74.031002,0
373,"RIVER RD AT CEDAR LN",,40.891139,-74.031373,0
374,"RIVER RD AT KENT AVE",,40.889578,-74.031190,0
375,"RIVER RD AT CADMUS CT",,40.888188,-74.030991,0
376,"RIVER RD AT TERHUNE ST",,40.885678,-74.031473,0
377,"TEANECK RD AT EAST MAPLE ST",,40.867568,-74.014872,0
378,"TEANECK RD AT EAST WALNUT ST",,40.869089,-74.014453,0
379,"TEANECK RD AT PUFFIN WAY",,40.874709,-74.012171,0
380,"TEANECK RD AT DEMAREST RD",,40.877778,-74.011093,0
381,"TEANECK RD AT JOHNSON AVE",,40.880548,-74.009661,0
382,"TEANECK RD AT LINDBERGH BLVD",,40.882228,-74.008641,0
383,"TEANECK RD AT GOLF CT",,40.884749,-74.006552,0
384,"TEANECK RD AT HOLLAND TER",,40.886018,-74.006202,0
385,"TEANECK RD AT MONTEREY AVE",,40.887267,-74.005692,0
386,"TEANECK RD AT GRAYSON PL",,40.888358,-74.005010,0
387,"NJ RT 4 AT TEANECK RD",,40.889339,-74.004323,0
388,"TEANECK RD AT ROBINSON ST",,40.892438,-74.002512,0
389,"TEANECK RD AT FOREST AVE",,40.893469,-74.001744,0
390,"TEANECK RD AT CIRCLE DRIVEWAY",,40.895379,-74.001123,0
391,"TEANECK RD AT FRANKLIN RD",,40.897617,-74.000400,0
392,"TEANECK RD AT WEST ENGLEWOOD AVE",,40.899218,-73.999922,0
393,"TEANECK RD AT WESTERVELT PL",,40.900369,-73.999333,0
394,"TEANECK RD AT STATE ST",,40.901188,-73.999572,0
395,"TEANECK RD AT AMSTERDAM AVE",,40.902728,-73.998902,0
396,"TEANECK RD AT TRYON AVE",,40.903860,-73.998771,0
397,"TEANECK RD AT VAN BUSKIRK RD",,40.905449,-73.998680,0
398,"TEANECK RD AT VOORHEES ST",,40.906858,-73.998723,0
399,"TEANECK RD AT VAN ARSDALE PL",,40.909198,-73.998394,0
400,"TEANECK RD AT WARD PLAZA",,40.910338,-73.998121,0
401,"TEANECK RD AT LIBERTY RD",,40.911949,-73.997703,0
402,"TEANECK RD AT LIBERTY RD",,40.911768,-73.997891,0
404,"TEANECK RD AT ELMER PL",,40.909009,-73.998570,0
405,"TEANECK RD AT SACKVILLE ST",,40.907228,-73.998874,0
406,"TEANECK RD AT BILTON ST",,40.906197,-73.998862,0
407,"TEANECK RD AT TRYON AVE",,40.903890,-73.998792,0
408,"TEANECK RD AT AMSTERDAM AVE",,40.902920,-73.999001,0
409,"TEANECK RD AT STATE ST",,40.900297,-73.999751,0
410,"TEANECK RD AT WEST ENGLEWOOD AVE",,40.898609,-74.000253,0
411,"TEANECK RD AT BOGERT ST",,40.897330,-74.000611,0
412,"TEANECK RD AT GENESEE AVE",,40.896058,-74.001031,0
413,"TEANECK RD AT FOREST AVE",,40.894058,-74.001881,0
414,"TEANECK RD AT SELVAGE AVE",,40.892348,-74.002730,0
415,"TEANECK RD AT WERNER PL",,40.889238,-74.004621,0
416,"TEANECK RD AT GRAYSON PL",,40.887928,-74.005473,0
417,"TEANECK RD AT GOLF CT",,40.884919,-74.006561,0
418,"TEANECK RD AT LINDBERGH BLVD",,40.882519,-74.008630,0
419,"TEANECK RD AT JOHNSON AVE",,40.880488,-74.009843,0
420,"TEANECK RD AT PARKER LN",,40.878710,-74.010823,0
421,"TEANECK RD AT COPLEY AVE",,40.876358,-74.011761,0
422,"TEANECK RD AT OAKDENE AVE",,40.874638,-74.012302,0
423,"TEANECK RD AT FENIMORE RD",,40.873459,-74.012680,0
424,"TEANECK RD AT EAST WALNUT ST",,40.868930,-74.014633,0
425,"TEANECK RD AT MAPLE ST",,40.867379,-74.015063,0
426,"TEANECK RD AT JASPER AVE",,40.865989,-74.015440,0
427,"(GLEN POINTE) FRANK W BURR BLVD",,40.871889,-74.004080,8192
428,"(GLEN POINTE) FRANK W BURR BLVD",,40.874459,-74.005691,8192
429,"HARGREAVES AVE AT ARDLEY COURT",,40.903139,-73.991113,0
430,"QUEEN ANNE RD AT FORT LEE RD",,40.873459,-74.021251,0
431,"QUEEN ANNE RD AT DEGRAW AVE",,40.875860,-74.020451,0
432,"QUEEN ANNE RD AT QUEENS CT",,40.877359,-74.019771,0
433,"QUEEN ANNE RD AT HERRICK AVE",,40.880118,-74.018303,0
434,"QUEEN ANNE RD AT SHERMAN AVE",,40.881858,-74.017403,0
435,"QUEEN ANNE RD AT VANDELINDA AVE",,40.883459,-74.016551,0
436,"QUEEN ANNE RD AT CEDAR LANE",,40.885980,-74.015213,0
437,"QUEEN ANNE RD AT MERRISON ST",,40.888218,-74.014070,0
438,"QUEEN ANNE RD AT CARLTON TER",,40.889698,-74.013300,0
439,"QUEEN ANNE RD AT GRAYSON PL",,40.891400,-74.012462,0
440,"QUEEN ANNE RD AT SELVAGE AVE",,40.894918,-74.009442,0
441,"QUEEN ANNE RD AT WEST FOREST AVE",,40.896489,-74.008130,0
442,"QUEEN ANNE RD AT PINEWOOD PL",,40.897839,-74.007492,0
443,"QUEEN ANNE RD AT BOGERT ST",,40.899399,-74.006623,0
444,"QUEEN ANNE RD AT BOGERT ST",,40.899640,-74.006612,0
445,"QUEEN ANNE RD AT PINEWOOD PL",,40.897957,-74.007581,0
446,"QUEEN ANNE RD AT FOREST AVE",,40.896360,-74.008371,0
447,"QUEEN ANNE RD AT SELVAGE AVE",,40.894779,-74.009690,0
448,"QUEEN ANNE RD AT GRAYSON PL",,40.891468,-74.012533,0
449,"QUEEN ANNE RD AT CHERRY LN",,40.888969,-74.013803,0
450,"QUEEN ANNE RD AT CEDAR LANE",,40.886429,-74.015091,0
451,"QUEEN ANNE RD AT VANDELINDA AVE",,40.883678,-74.016523,0
452,"QUEEN ANNE RD AT SHERMAN AVE",,40.882088,-74.017382,0
453,"QUEEN ANNE RD AT HERRICK AVE",,40.880028,-74.018460,0
454,"QUEEN ANNE RD AT OAKDENE AVE",,40.877808,-74.019631,0
455,"QUEEN ANNE RD AT DEGRAW AVE",,40.874799,-74.020903,0
456,"STATE ST AT QUEEN ANNE RD",,40.902939,-74.004432,0
457,"STATE ST AT TERRACE CIRCLE",,40.902158,-74.002572,0
458,"STATE ST AT TEANECK RD",,40.900950,-73.999641,0
459,"STATE ST AT TEANECK RD",,40.901380,-74.000193,0
460,"STATE ST AT TERRACE CIRCLE",,40.902328,-74.002432,0
461,"STATE ST 157' E OF QUEEN ANNE RD.",,40.902769,-74.003481,8192
462,"TRYON AVE AT TEANECK RD",,40.904038,-73.998101,0
463,"TRYON AVE AT CRESCENT AVE",,40.903690,-73.994702,0
464,"TRYON AVE AT VAN CORTLANDT TERRACE",,40.903449,-73.994361,0
465,"W ENGLEWOOD AVE AT RIVER RD",,40.907178,-74.022823,0
466,"WEST ENGLEWOOD AVE AT SOMERSET GATE",,40.906488,-74.020852,0
467,"WEST ENGLEWOOD AVE AT HUDSON RD",,40.905589,-74.018362,0
468,"WEST ENGLEWOOD AVE AT WELLINGTON GATE",,40.904778,-74.016093,0
469,"WEST ENGLEWOOD AVE AT SUSSEX RD",,40.904038,-74.014043,0
471,"WEST ENGLEWOOD AVE AT WINDSOR RD",,40.902007,-74.008723,0
477,"WEST ENGLEWOOD AVE AT WINDSOR RD",,40.902098,-74.008631,0
479,"WEST ENGLEWOOD AVE AT SUSSEX RD",,40.903989,-74.013670,0
480,"QUEEN ANNE RD AT WEST ENGLEWOOD AVE",,40.900667,-74.005623,0
481,"RT-4 AT BELLE AVE",,40.895258,-74.017021,0
482,"RT-4 AT CONGRESS AVE",,40.889238,-73.998963,0
483,"RT-4 AT DECATUR AVE",,40.887429,-73.994460,0
484,"RT-4 AT GARRISON AVE",,40.895379,-74.017940,0
485,"RT-4 AT MARGARET ST",,40.892148,-74.008083,0
486,"RT-4 AT MARGARET ST",,40.891729,-74.007473,0
488,"NJ RT 4 AT RIVER RD",,40.900810,-74.028523,0
489,"NJ RT 4 AT RIVER RD",,40.900580,-74.027834,0
490,"NJ RT 4 AT TEANECK RD",,40.890449,-74.003583,0
491,"NJ RT 4 AT TEANECK RD",,40.890679,-74.003471,0
492,"RT-4 AT LAFAYETTE AVE",,40.886199,-73.993002,0
493,"RT-4 460' W OF QUEEN ANNE RD.",,40.892427,-74.009620,0
494,"WEST ENGLEWOOD AVE AT JEFFERSON ST",,40.906669,-74.021151,0
495,"WEST ENGLEWOOD AVE AT HUDSON RD",,40.905570,-74.018044,0
496,"CEDAR LN AT TEANECK RD",,40.884648,-74.008612,0
498,"ANDERSON AVE AT EDGEWATER RD",,40.821309,-73.991062,8195
500,"ANDERSON AVE AT HENRY ST",,40.813050,-73.998753,0
501,"ANDERSON AVE AT KAMENA ST",,40.815059,-73.996093,8192
502,"WOODCLIFF AVE AT PALISADE PLAZA",,40.807468,-73.999223,32
504,"FAIRVIEW AVE AT MAPLE ST",,40.820460,-74.006111,0
505,"ANDERSON AVE AT WALKER ST",,40.816727,-73.994763,0
506,"ANDERSON AVE AT FAIRVIEW AVE",,40.810469,-74.000584,8192
507,"FAIRVIEW AVE AT GRANT ST",,40.810858,-74.001273,32
508,"ANDERSON AVE AT HENRY ST",,40.812809,-73.998832,0
509,"FOREST AVE AT MIDLAND AVE",,40.945989,-74.051291,8192
510,"FOREST AVE AT SPRING VALLEY AVE",,40.935110,-74.051383,0
511,"PARAMUS RD AT BERGEN COMM. COLLEGE",,40.953048,-74.094011,0
513,"PARAMUS RD AT GROVE ST. (MIDLAND AVE.)",,40.961469,-74.093040,0
514,"PARAMUS RD AT E RIDGEWOOD AVE",,40.971668,-74.090923,0
515,"EAST RIDGEWOOD AVE AT HIGHLAND AVE",,40.967818,-74.074690,0
516,"RT 4 AT FOREST AVE",,40.916429,-74.056323,8195
517,"RT 4 AT FOREST AVE",,40.915950,-74.053562,0
518,"RT 4 AT FOREST AVE",,40.915618,-74.053342,0
519,"RT-4 245' W OF SPRING VALLEY RD",,40.917989,-74.061993,0
520,"IKEA DRIVE",,40.923368,-74.074901,0
521,"RT-4 875' E OF GARDEN STATE PKWY",,40.921699,-74.076793,0
522,"RT-4 1720'E OF FOREST AVENUE (MALL AT IV)",,40.914319,-74.047462,8192
523,"RT-4 245' W OF SPRING VALLEY RD",,40.918328,-74.062282,0
524,"RT-4 330' E OF GARDEN STATE PKWY",,40.922518,-74.078382,0
525,"RUTHERFORD AVE AT STUYVESANT AVE",,40.820408,-74.120534,0
526,"WALL ST. WEST 290' W OF CHUBB AVE",,40.805479,-74.100030,0
528,"RUTHERFORD AVE AT POLITO AVE",,40.810310,-74.103440,0
529,"WALL ST. WEST AT GARLAND WAY",,40.806438,-74.104034,0
532,"CHUBB AVE AT VALLEY BROOK AVE",,40.798159,-74.100021,0
535,"CHUBB AVE 2376' N OF VALLEY BROOK AVE",,40.803328,-74.097251,0
536,"VALLEY BROOK AVE 627' W OF CHUBB AVE",,40.799368,-74.102033,0
537,"BROAD AVE NORTH OF FORT LEE RD",,40.863370,-73.986850,0
538,"BROAD AVE AT CHRISTIE HEIGHTS ST",,40.867168,-73.983932,0
539,"BROAD AVE AT CHRISTIE HEIGHTS ST",,40.867439,-73.983913,0
540,"BROAD AVE AT CHRISTIE ST",,40.858780,-73.990131,0
541,"BROAD AVE AT CRESCENT AVE",,40.860388,-73.988790,0
542,"BROAD AVE AT FORT LEE RD",,40.861608,-73.988103,0
543,"BROAD AVE AT FORT LEE RD",,40.861909,-73.987682,0
544,"BROAD AVE AT HARRISON ST",,40.866548,-73.984571,0
545,"BROAD AVE AT HIGHWOOD AVE",,40.856859,-73.991531,0
546,"BROAD AVE AT HILLSIDE AVE",,40.865178,-73.985351,0
547,"BROAD AVE AT HILLSIDE AVE",,40.865428,-73.985373,0
548,"BROAD AVE AT LAKEVIEW AVE",,40.871689,-73.980851,0
549,"BROAD AVE AT OAKDENE AVE",,40.854118,-73.993470,0
550,"BROAD AVE AT OVERLOOK AVE",,40.870198,-73.981730,0
551,"BROAD AVE AT OVERLOOK AVE",,40.869889,-73.982151,0
552,"BROAD AVE AT PARK AVE",,40.857448,-73.990910,0
553,"BROAD AVE AT PARK AVE",,40.857738,-73.990892,0
555,"BROAD AVE AT SYLVAN AVE",,40.855708,-73.992162,0
556,"BROAD AVE AT VAN ORDEN AVE",,40.869149,-73.982683,0
557,"BROAD AVE AT VREELAND AVE",,40.868869,-73.982691,0
558,"BROAD AVE AT WESTVIEW AVE",,40.858939,-73.989832,0
559,"FORT LEE RD AT BROAD AVE",,40.861668,-73.987671,0
560,"FORT LEE RD AT CHESTNUT ST",,40.859868,-73.984033,0
561,"FORT LEE RD AT GLADWIN AVE",,40.862717,-73.989631,0
562,"FORT LEE RD AT GLENWOOD AVE",,40.860468,-73.985822,0
563,"FORT LEE RD AT GLENWOOD AVE",,40.860588,-73.985892,0
564,"FORT LEE RD AT GRAND AVE",,40.864249,-73.992542,0
565,"FORT LEE RD AT GRAND AVE",,40.864068,-73.991914,0
566,"FORT LEE RD AT IRVING ST",,40.858840,-73.981511,0
567,"FORT LEE RD AT LINDEN TERRACE",,40.859980,-73.984230,0
568,"FORT LEE RD AT GLADWIN AVE",,40.862558,-73.989242,0
569,"FORT LEE RD AT BROAD AVE",,40.861799,-73.988122,0
570,"FORT LEE RD AT CUMLEY TERRACE",,40.859067,-73.981613,0
571,"RIVEREDGE RD AT GROVE ST",,40.926478,-73.965331,0
572,"RIVEREDGE RD 267'W OF TENAFLY RD",,40.927467,-73.967562,0
573,"BROAD AVE AT BANTA PL",,40.836408,-74.007273,0
574,"SHALER BLVD AT SLOCUM AVE",,40.835770,-73.999723,0
575,"BROAD AVE AT SHALER BLVD",,40.825220,-74.009223,0
576,"BROAD AVE S AT PLEASANTVIEW TERR",,40.826850,-74.010023,0
579,"BROAD AVE AT SLOCUM AVE",,40.838858,-74.004610,0
580,"BROAD AVE AT ELM AVE",,40.840228,-74.003462,0
581,"BROAD AVE AT MAPLE AVE",,40.841417,-74.002493,0
582,"BROAD AVE AT MAPLE AVE",,40.841689,-74.002453,0
583,"BROAD AVE AT ELM AVE",,40.840499,-74.003411,0
584,"BROAD AVE AT SLOCUM AVE",,40.838759,-74.004883,0
585,"BROAD AVE AT EDGEWATER AVE",,40.833698,-74.010091,0
586,"BROAD AVE S AT PLEASANTVIEW TERR",,40.827099,-74.010302,0
